,ID,User_ID,Problem_ID,Buggy_Line,Type,SubType,Line_ID,Repaired_Line
3294,10bd6b62abd729e7d8e6f97d9bd3d65d,886,555,"int b[3000],cont=0,judge=0;
",Declaration,WrongArraySize,34,"int b[30000],cont=0,judge=0;
"
3295,709e51285744ca7f0aa39d02268cf53c,886,577,"return nums[d/2 + left];
",Control,Undefined,35,"return d/2 + left;
"
3296,35059fea975a79f6943438b06eb9abfd,886,578,"char nums[numOfNums][4], bucket[numOfNums][4];
",Declaration,WrongArraySize,7,"char nums[numOfNums][4], bucket[numOfNums][3];
"
3297,35059fea975a79f6943438b06eb9abfd,886,578,"for(int j = 0; j < numOfNums; j++)
",Control,Undefined,18,"for(int j = numOfNums - 1; j >= 0; j--)
"
3298,41607543a4cf71e7cee0cf76cfc02386,886,582,if(x == sizex || y == sizex),Control,Undefined,6,"if(x == sizex && y == sizey)
"
3299,2328c74eb1e807299853b8c50c618a11,886,588,"if(i && compare(aryOfHeap[i], aryOfHeap[2*i+1]) == -1)
",Control,Undefined,57,"if(compare(aryOfHeap[i], aryOfHeap[2*i+1]) == 1)
"
3300,2328c74eb1e807299853b8c50c618a11,886,588,"if(i && 2*i+2 < sizeOfHeap && compare(aryOfHeap[2*i+1], aryOfHeap[2*i+2]) == -1)
",Control,Undefined,59,"if(2*i+2 < sizeOfHeap && compare(aryOfHeap[2*i+1], aryOfHeap[2*i+2]) == 1)
"
3301,2328c74eb1e807299853b8c50c618a11,886,588,"else if(i && 2*i+2 < sizeOfHeap && compare(aryOfHeap[i], aryOfHeap[2*i+2]) == -1)
",Control,Undefined,70,"else if(2*i+2 < sizeOfHeap && compare(aryOfHeap[i], aryOfHeap[2*i+2]) == 1)
"
3302,5f5ea41e82e3f57f7a312d9686156924,886,589,"cout<<'('<<aryOfHeap[0].first<<','<<aryOfHeap[0].second<<(m<k-1?"")\n"":"")"");
",Function,Undefined,33,"cout<<'('<<aryOfHeap[0].first<<','<<aryOfHeap[0].second<<((i || m<k-1)?"")\n"":"")"");
"
3303,7387606c005c547e93a12babd2b6fbcf,886,620,"ans[idx] += mtrx1[(i+sx1)*size1+j+sy1] * mtrx2[(i+sx2)*size2+j+sy2];
",Expression,WrongIndex,23,"ans[idx] += mtrx1[(i+sx1)*size1+k+sy1] * mtrx2[(k+sx2)*size2+j+sy2];
"
3304,44ea3d6476c74cc1a31d6bcc6ea71ad3,886,645,"int start = idxes.size() - rest + 1;
",Declaration,Undefined,42,"int start = idxes.size() - rest;
"
3305,44ea3d6476c74cc1a31d6bcc6ea71ad3,886,645,"idxes[i] = idxes[start+((rest+1)>>1)];
",Expression,WrongIndex,51,"idxes[i] = idxes[start+(rest>>1)];
"
3306,44ea3d6476c74cc1a31d6bcc6ea71ad3,886,645,,Control,ConditionMissing,68,"if(index != right)
"
3307,534a5308a961a2bae2c232e6ca45380d,887,190,"he=he+(i*i+1/i);
",Expression,Undefined,8,"he=he+(i*i+1.0/i);
"
3308,b8b75ec03206ab6b8f9f6a98347230cf,887,194,"if(b>c){
",Control,Undefined,9,"else if(b>c){
"
3309,b8b75ec03206ab6b8f9f6a98347230cf,887,194,"}else
",Control,Undefined,11,"}else {
"
3310,b8b75ec03206ab6b8f9f6a98347230cf,887,194,"if(b<c){
",Control,Undefined,18,"else if(b<c){
"
3311,b8b75ec03206ab6b8f9f6a98347230cf,887,194,"return 0;
",Control,Undefined,25,
3312,d7ad15203df90242dc65671b69f0f4e8,887,196,"else if(x=0)
",Control,WrongOperator,8,"else if(x==0)
"
3313,c06a3fb08239c33979b79234d26cdbe6,887,197,"ret==0;
",Expression,WrongOperator,9,"ret=0;
"
3314,2da682d9c05bb9a5727421a8a919d29f,887,203,"n=(n/5)*2;
",Expression,Undefined,13,"n=(int)n/5*2;
"
3315,a3dcc430c290a6a4d434712042cb4b2c,887,204,"case 10:printf(""A"");
",Function,FormatStringMisuse,17,"case 10:printf(""A "");
"
3316,5abe92a3fab4b687ad65bb1b224e92ad,887,207,"while(sum=1){
",Control,Undefined,18,"while(i>=1){
"
3317,63e76016c3abefc50f37485c13b9089b,887,210,"int n,x,y,z;
",Declaration,Undefined,3,"int n;
"
3318,63e76016c3abefc50f37485c13b9089b,887,210,"for(x=a;a<n;a++)
",Control,Undefined,7,"for(a=1;a<n;a++)
"
3319,63e76016c3abefc50f37485c13b9089b,887,210,"for(y=b;b<n;b++)
",Control,Undefined,9,"for(b=1;b<n;b++)
"
3320,63e76016c3abefc50f37485c13b9089b,887,210,"for(z=c;c<n;c++)
",Control,Undefined,11,"for(c=1;c<n;c++)
"
3321,4bd91434b693dc196613937ea7a321b4,887,213,"scanf(""%d %d"",&height,&n);
",Function,FormatStringMisuse,5,"scanf(""%lf %d"",&height,&n);
"
3322,34723d5a77fe187372777dc31eef8aab,887,214,"for(b=1;b<=x;b++)
",Control,WrongOperator,9,"for(b=1;b<x;b++)
"
3323,34723d5a77fe187372777dc31eef8aab,887,214,"x=2;
",Expression,LiteralMisuse,20,"x=1;
"
3324,c6b8c3a1aaadf60ac662bd0edd993f64,887,246,"printf(""%d %d %d %d"",eng,shuzi,enterspace,other);
",Function,Undefined,22,"printf(""%d %d %d %d"",eng,enterspace,shuzi,other);
"
3325,96366b090aadde2c6a8c97340b18343a,887,247,"ret=10*a+a;
",Expression,VariableMisuse,7,"ret=10*ret+a;
"
3326,e8d4060e1f70b2e731e1dce0b7a33a5b,887,249,t=PrintFN;,Expression,Undefined,44,"PrintFN(m,n);
"
3327,d9e94dc6af43f702b48ffebff91e3809,887,252,,Function,FunctionMissing,14,"printf(""%.2f"",sum);
"
3328,d9e94dc6af43f702b48ffebff91e3809,887,252,"printf(""%.2f"",sum);
",Function,Undefined,38,
3329,6d9a979070b1cec1bd11d81fa9260459,887,270,"for(k=0;k<n;k++)
",Control,OffByOneError,14,"for(k=0;k<n-1;k++)
"
3330,f180547124ec4c0e1a8ffb8020a8b43c,887,285,,Function,FunctionMissing,39,"printf(""%d %d"",i,l);
"
3331,f54b785f0b4c6e5b3ab92898ba1b01e7,887,291,"scanf(""%lf"",&x);
",Function,FormatStringMisuse,11,"scanf(""%f"",&x);
"
3332,b5ac41866d24d4a59984934a1d8dfb4b,887,299,"} else if(s[i]>='1'&&s[i]<=9)
",Control,LiteralMisuse,18,"} else if(s[i]>='0'&&s[i]<='9')
"
3333,102a1b2107e488d56b63eedabd538ddf,887,327,"if(a==b&&a==c&&b==c)
",Control,WrongOperator,15,"if(a==b||a==c||b==c)
"
3334,b3f32b7e311c9e10b851ed4c51d06d8e,887,329,"float calc_pow(double x,int n)",Function,ReturnTypeMisuse,1,"double calc_pow(double x,int n)"
3335,797ce18ac2834a6d2d3098dddc5667f3,887,335,"ret==0;
",Expression,WrongOperator,9,"ret=0;
"
3336,71f56f37517f8c92a314564f521108ab,887,340,,Function,FunctionMissing,15,"getchar();
"
3337,71f56f37517f8c92a314564f521108ab,887,340,,Function,FunctionMissing,20,"getchar();
"
3338,285100d72406cbc1fd8bdf58f48a03ff,887,384,"char *a[7]={""Monday"",""Tuesday"",""Wednesday"",""Thursday"",""Friday"",""Saturday"",""Sunday"",};
",Declaration,LiteralMisuse,4,"char *a[7]={""Sunday"",""Monday"",""Tuesday"",""Wednesday"",""Thursday"",""Friday"",""Saturday"",};
"
3339,285100d72406cbc1fd8bdf58f48a03ff,887,384,"printf(""%d"",i+1);
",Function,Undefined,12,"printf(""%d"",i);
"
3340,1698039ac08d448e6718ff0ba8a11b87,887,386,"char a[80];
",Declaration,WrongArraySize,4,"char a[200];
"
3341,de20751b91c5f93aa93a6cd5245ac7c5,887,473,"for(i==m;i<=n;i++)
",Control,WrongOperator,7,"for(i=m;i<=n;i++)
"
3342,e2a9fa9dbb2e4d993510b8de89d0398e,887,474,"for(int i=0;i<100;i++)
",Control,Undefined,7,"for(int i=0;a[i]!='\0';i++)
"
3343,bad99af249b30df7b302978602ac548f,887,495,"if(hen[k]<0||k>N)
",Control,WrongOperator,17,"if(hen[k]<0||k>=N)
"
3344,bad99af249b30df7b302978602ac548f,887,495,"if(hen[k]>m)
",Control,Undefined,22,"else if(hen[k]>m)
"
3345,94cad99d04d7ae21d5ecbbf69d9a1db5,887,502,"printf(""%d"",fac(x));
",Function,FormatStringMisuse,24,"printf(""%lld"",fac(x));
"
3346,85d2deb4a4546ab42e523038551d6822,887,509,"printf(""%d"",cnt);
",Function,Undefined,46,
3347,38d2c65a13e06421ffd7064ea9c49617,887,514,"char a[50];
",Declaration,WrongArraySize,6,"char a[500];
"
3348,f69c246957106e6d0774dffe898c6f2c,887,551,"printf(""%d"",a[j].number);
",Function,FormatStringMisuse,16,"printf(""%d\n"",a[j].number);
"
3349,ed904d3f9e27924ee96b16326998bcf1,887,593,"system(""pause"");
",Function,Undefined,71,
3350,34d37f132ca2a0f3584ff59c0109f215,887,620,"simple_multiple(matrix_1,matrix_2,outcome,size);
",Function,FunctionMisuse,156,"Strassen_multiple(matrix_1,matrix_2,outcome,size);
"
3351,34d37f132ca2a0f3584ff59c0109f215,887,620,"if(j==size-1 && i!=size-1){
",Control,Undefined,159,"if(j==size-1){
"
3352,21da2d56b34bb82e18eca67b615a8a79,888,10,,Function,FunctionMissing,107,"printf("" o'clock"");
"
3353,7697f9c86bafe797c24b6f24c613e1ba,888,188,"printf(""Sum=%d Average=%.1f"",Sum,Average);
",Function,FormatStringMisuse,9,"printf(""%d %.1f"",Sum,Average);
"
3354,c73c6d792d80e3fe8c9a9e4f6adcf8dc,888,189,"if(x>50){
",Control,WrongOperator,6,"if(x<=50){
"
3355,a1acb1e62d19c27bc6892feef8520d7b,888,191,"printf(""%.6f\n"",sum);
",Function,Undefined,15,
3356,54621ccfdd5d84e83add100ed3b3071e,888,192,"float sum;
",Declaration,DataTypeMisuse,5,"double sum;
"
3357,54621ccfdd5d84e83add100ed3b3071e,888,192,"printf(""%.2f"",sum);
",Function,FormatStringMisuse,11,"printf(""%.2lf"",sum);
"
3358,43b5e1afd302224bc115b884399142b2,888,194,"scanf(""%d,%d,%d"",&a,&b,&c);
",Function,FormatStringMisuse,4,"scanf(""%d %d %d"",&a,&b,&c);
"
3359,6c5889ad05e2a89c230c1178d6b272ab,888,202,"printf(""%lf %lf\n"",meiyixiang,sum);
",Function,Undefined,30,
3360,dc3dd778cd13c59cf48e3627a2fe19d4,888,215,"printf(""%d\n"",m);
",Function,Undefined,8,
3361,dde76182431dfd81cddca93d792aadb1,888,249,"printf (""No Fibobacci number"");
",Function,FormatStringMisuse,38,"printf (""No Fibonacci number"");
"
3362,6d7f435f8f9f7fde00866c884430ff60,888,285,"printf(""No\n"");
",Function,FormatStringMisuse,40,"printf(""NO\n"");
"
3363,ea2b95cddb30f9f1e2ddd7ff8a77eb22,888,291,"printf(""%d\n"", intpart);
",Function,FormatStringMisuse,8,"printf(""%d "", intpart);
"
3364,6fa49d65f807e33a11161f1bb313dfc5,888,300,"float n[100];
",Declaration,WrongArraySize,4,"float n[10000];
"
3365,b27f84cf5b958815b25dd726fd244898,888,327,"for(i=10;i*i<=n&&i*i>=101;i++){
",Control,LiteralMisuse,14,"for(i=11;i*i<=n&&i*i>=101;i++){
"
3366,c7600f5dac6ecce892be41b1de950052,888,328,"printf(""%.0lf\n"",sum);
",Function,Undefined,27,
3367,790d6f548e93c335a24cc4c0c64efb98,888,338,"printf(""(%d+%di) * (%d+%di)= %d + %di"",a,b,c,d,e,f);
",Function,FormatStringMisuse,8,"printf(""(%d+%di) * (%d+%di) = %d + %di"",a,b,c,d,e,f);
"
3368,3350e9ce224828cafb0b7dc6f0a1c20e,888,341,"long int old;
",Declaration,DataTypeMisuse,3,"int old;
"
3369,3350e9ce224828cafb0b7dc6f0a1c20e,888,341,"scanf(""%s %ld %s"",s[i].name,&s[i].old,s[i].number);
",Function,FormatStringMisuse,12,"scanf(""%s %d %s"",s[i].name,&s[i].old,s[i].number);
"
3370,3350e9ce224828cafb0b7dc6f0a1c20e,888,341,"printf(""%s %ld %s\n"",s[i].name,&s[i].old,s[i].number);
",Function,ParameterTypeMisuse,24,"printf(""%s %d %s\n"",s[i].name,s[i].old,s[i].number);
"
3371,f9c4c9a9f95c514d75d88768772885e7,888,342,"printf(""The count for failed(<60): %d\n"",count);
",Function,FormatStringMisuse,22,"printf(""The count for failed (<60): %d\n"",count);
"
3372,750c2982de2c4e465055b91ffc108680,888,383,"char *a[12] = {""January"",""February"",""March"",""April"",""May"",""June"",""July"",""August"",""September"",""October"",""November""};
",Declaration,LiteralMisuse,12,"char *a[12] = {""January"",""February"",""March"",""April"",""May"",""June"",""July"",""August"",""September"",""October"",""November"",""December""};
"
3373,fa0d7877fb428e862e5108d9419cfdbc,888,386,"char str1[40],str2[40],*p=NULL;
",Declaration,WrongArraySize,5,"char str1[100],str2[100],*p=NULL;
"
3374,c4a9f30dfa1c396c94cb7600781a2c52,888,392,"printf(""%d\n"",p-s);
",Function,Undefined,12,"printf(""%d\n"",p-s+1);
"
3375,a0c7d442918ff7ff8307dc48048760ff,888,474,"j=scanf(""%s"",&str[i]);",Expression,Undefined,7,"str[i]=getchar();
"
3376,75dc38046a6188718f0c1178cbcd1da7,888,476,,Expression,Undefined,19,"hexad[k]='\0';
"
3377,e2a2d80fc0483a4eeeebd69ad1478747,888,503,"printf(""\n"");
",Function,Undefined,11,
3378,e2a2d80fc0483a4eeeebd69ad1478747,888,503,"printf(""\n"");
",Function,Undefined,15,
3379,2cf206e186952283b657e229fd1e499d,888,507,"printf(""%d"",p[i]);
",Function,FormatStringMisuse,18,"printf(""%d "",p[i]);
"
3380,e56349c3d561651410706773ef4f38de,888,539,"ca[B[i]]+=1;
",Expression,VariableMisuse,15,"cb[B[i]]+=1;
"
3381,b1864dad685e1da00d015dd27fdf5f6b,888,548,"printf(""%lf"",sum);
",Function,Undefined,28,
3382,426033ac547fb0a24112050f7160722a,888,551,"printf(""%d %d\n"",s[i].number,s[i].grade);
",Function,Undefined,17,"printf(""%d\n"",s[i].number);
"
3383,57ee7733f16e886250d325a577d56af8,888,587,"cout<<endl;
",Function,Undefined,134,
3384,57ee7733f16e886250d325a577d56af8,888,587,"cout<<endl;
",Function,Undefined,138,
3385,1c4266117aecec0ec92ffd063c3724d5,888,645,"int k=randomizedSelect(a,1,N,i_num);
",Function,Undefined,57,"int k=randomizedSelect(a,0,N-1,i_num);
"
3386,ccf332f48d9c565964e941d9cdcae8c2,888,687,"int bin[1002];
",Declaration,WrongArraySize,3,"int bin[10000000];
"
3387,b072100dc87a48f534cbfafb519f82dd,888,692,"const int maxn = 505;
",Declaration,LiteralMisuse,7,"const int maxn =1005;
"
3388,14641976912c43dc81f97c2c8e59718c,889,1,"printf(""%d %d\n"", a+b);
",Function,FormatStringMisuse,6,"printf(""%d"", a+b);
"
3389,57f5a0594c08e4222e4e2107e42c1233,889,190,"double x;
",Declaration,InitializationMissing,5,"double x=0;
"
3390,83927dbfbe741a5e72ff6262a1a9e55b,889,195,"if (n<m*10/11){printf(""normal"");}
",Control,LiteralMisuse,5,"if (n<m*11/10){printf(""normal"");}
"
3391,a968772dc49a4304a01194062f8a5efc,889,206,"if (n%2!=0)
",Control,ConditionMissing,6,"if (n>0&&n%2!=0)
"
3392,2aef92ed480516f6a209500e21197925,889,209,,Expression,Undefined,9,"s=0;
"
3393,2aef92ed480516f6a209500e21197925,889,209,"{b=0;
",Expression,Undefined,10,"{
"
3394,5af86dccb4b1937bf21cec76533bc639,889,214,"else
",Control,ConditionMissing,10,"else if(2*j<=n-2*i+1)
"
3395,5af86dccb4b1937bf21cec76533bc639,889,214,"else
",Control,ConditionMissing,21,"else if(2*j<=2*i-n-1)
"
3396,a425264b5b4a7c1662942117da369fcf,889,249,"printf(""%d"",fib(i));s++;}}
",Function,FormatStringMisuse,27,"printf(""%d "",fib(i));s++;}}
"
3397,843c0fd72c1ce57f74ba9278057ee4bf,889,252,"int i,j;double n;
",Declaration,Undefined,4,"int i,j;double n;int r=0;
"
3398,843c0fd72c1ce57f74ba9278057ee4bf,889,252,"printf(""ERROR"");
",Function,Undefined,24,"printf(""ERROR"");r=1;
"
3399,843c0fd72c1ce57f74ba9278057ee4bf,889,252,,Control,ConditionMissing,28,"if(r==0)
"
3400,b7b38ea6560069ee1aedcc45a1a0983e,889,270,"for(i;i<n-1;i++)
",Control,Undefined,6,"for(i=0;i<n;i++)
"
3401,5978457ef101b62d936ace4b1d34eeaf,889,282,"int i,n,a[n],j,m;int b[10]={0};m=0;
",Declaration,WrongArraySize,3,"int i,n,a[1000],j,m;int b[10]={0};m=0;
"
3402,68bbd7d182dcbd0225ca0ac615235615,889,285,"int a[6][6],i,j,n,k;int c;int r=1;c=0;
",Declaration,Undefined,3,"int a[6][6],i,j,n,k;int c;int r;
"
3403,68bbd7d182dcbd0225ca0ac615235615,889,285,"for(i=0;i<n;i++){
",Control,Undefined,10,"for(i=0;i<n;i++){r=1;c=0;
"
3404,3c2d3f517cf3c12287b56fa7d5c1f4fb,889,293,"printf(""%d"",a[i]);
",Function,FormatStringMisuse,19,"printf(""%d "",a[i]);
"
3405,9dec8e48534f01a9f13c03c02817fa34,889,296,"}}
",Expression,Undefined,12,"}i--;}
"
3406,9dec8e48534f01a9f13c03c02817fa34,889,296,"if(str[0]!='\0')
",Control,Undefined,15,
3407,7fa5e32409478b616edb6ce1091c8a56,889,299,"if((s[i]>='A'&&s[i]<='Z')){
",Control,Undefined,14,"else if((s[i]>='A'&&s[i]<='Z')){
"
3408,468ba25adb6ba44b46102e4dd2b4b4d5,889,300,"int n,i,s;s=0;double *a;
",Declaration,Undefined,4,"int n,i;double s;s=0;double *a;
"
3409,2b11d501b835a269335dc2dcaf534b6a,889,339,"printf(""(%.1f,%.1f)"",a,b);
",Function,FormatStringMisuse,11,"printf(""(%.1f, %.1f)"",a,b);
"
3410,6c0021e9ba3f79dd02d4a2596f5079ef,889,388,"s[i]=(char*)malloc(1*20);
",Function,FunctionMissing,10,"s[i]=(char*)malloc(sizeof(char)*100);
"
3411,9ec1759db88cffde22d5e039acc77194,889,476,"if(str[0]='-')
",Control,WrongOperator,24,"if(str[0]=='-')
"
3412,4ce4afec10a52ac0c0c4f7caa112b5d0,889,502,"printf(""%d"",s);
",Function,FormatStringMisuse,9,"printf(""%lld"",s);
"
3413,c4498b8f9dc23cde30ef231fe2cebaa3,889,507,"printf(""%d"",p[i]);
",Function,FormatStringMisuse,21,"printf(""%d "",p[i]);
"
3414,9a3e1e3ae518fd18b9db56495c1b759f,889,512,"int n,i,a[10],max,min,s,t;t=0;
",Declaration,Undefined,3,"int n,i,a,max,min,s,t;t=0;
"
3415,4d6d811bd5acfa37637ac663c4867e53,889,513,"printf(""%d\n"",a[i][j]);}}
",Function,Undefined,23,"printf(""%d\n"",c[i][j]);}}
"
3416,685a185b76850bce6dc8a502f9371725,889,514,"char a[10];
",Declaration,WrongArraySize,12,"char a[10000];
"
3417,4c1190a8678f7122578f02641a752cee,889,519,"double x,y,z;
",Declaration,DataTypeMisuse,2,"int x,y,z;
"
3418,4c1190a8678f7122578f02641a752cee,889,519,"scanf(""%lf %lf %lf"",&a[i].x,&a[i].y,&a[i].z);
",Function,FormatStringMisuse,10,"scanf(""%d %d %d"",&a[i].x,&a[i].y,&a[i].z);
"
3419,4c1190a8678f7122578f02641a752cee,889,519,"printf(""%lf %lf %lf\n"",a[i].x,a[i].y,a[i].z);
",Function,FormatStringMisuse,33,"printf(""%d %d %d\n"",a[i].x,a[i].y,a[i].z);
"
3420,394fed08a44eda5f04a6b3031b8f8302,889,548,"int *p,*q,a[10];
",Declaration,Undefined,6,"int p,q,a[10];
"
3421,394fed08a44eda5f04a6b3031b8f8302,889,548,"printf(""%d %d %f"",q,p,r);
",Function,FormatStringMisuse,28,"printf(""%d %d %.2f"",q,p,r);
"
3422,f0869a37863a2762719e101329d844b7,889,551,"scanf(""%d\n"",&n);
",Function,FormatStringMisuse,8,"scanf(""%d"",&n);
"
3423,f0869a37863a2762719e101329d844b7,889,551,"printf(""%d"",a[i].a);
",Function,FormatStringMisuse,19,"printf(""%d\n"",a[i].a);
"
3424,3a1860543c83996354febb7831549c11,889,578,"int msdradix=26;
",Declaration,Undefined,18,"const int msdradix=27;
"
3425,7fa7e14154b189913d19e41ea4ccfa93,889,587,"if (lag <= flag) {
",Control,OffByOneError,113,"if (lag <= flag+1) {
"
3426,b5031a603f0532d0cedc53513f1e599a,889,620,"z[i][j]=s[i-t][j];
",Expression,VariableMisuse,99,"z[i][j]=T[i-t][j];
"
3427,b5031a603f0532d0cedc53513f1e599a,889,620,"z[i][j]=T[i][j-t];
",Expression,VariableMisuse,106,"z[i][j]=s[i][j-t];
"
3428,5ffed38a6af34b70f7048011c719c96c,890,12,"int p=(a[i])+(b[j])+r;
",Declaration,Undefined,12,"int p=(a[i]-'0')+(b[j]-'0')+r;
"
3429,5ffed38a6af34b70f7048011c719c96c,890,12,"int p=(a[i])+r;
",Declaration,Undefined,17,"int p=(a[i]-'0')+r;
"
3430,5ffed38a6af34b70f7048011c719c96c,890,12,"int p=(b[j])+r;
",Declaration,Undefined,23,"int p=(b[j]-'0')+r;
"
3431,3c11dbe1f355d5d562fc6175109c17ae,890,137,"printf("" "");
",Function,FormatStringMisuse,9,"printf(""  "");
"
3432,3c11dbe1f355d5d562fc6175109c17ae,890,137,"printf("" "");
",Function,FormatStringMisuse,23,"printf(""  "");
"
3433,c328bff4a4ff7c76d77ae2f1a2ad0d7f,890,157,"if(a[i]=='-')
",Control,ConditionMissing,11,"if(a[i]=='-'&&i<2)
"
3434,644495087927ef57a918b47752117b12,890,189,,Function,FunctionMissing,5,"scanf(""%d"",&kwh);
"
3435,4a41d661aee91ec1778941016f2e10b9,890,190,,Function,FunctionMissing,4,"scanf(""%d%d"",&m,&n);
"
3436,4a41d661aee91ec1778941016f2e10b9,890,190,"scanf(""%d%d"",&m,&n);
",Function,Undefined,5,
3437,bbfa7c135193d97d2a7f00332adb91ca,890,191,"if(i<n){
",Control,Undefined,7,"do{
"
3438,bbfa7c135193d97d2a7f00332adb91ca,890,191,"}
",Control,Undefined,11,"}while(i+1<=n);
"
3439,c9e4d6f09987ab5ca6ded0301b888ae5,890,192,"if(i<=n){
",Control,Undefined,8,"do{
"
3440,c9e4d6f09987ab5ca6ded0301b888ae5,890,192,"}
",Control,Undefined,11,"}while(i<=n);
"
3441,364cc9fcee1f391c21baf8832a8562ee,890,193,"double sum=0,amount;
",Declaration,InitializationMissing,4,"double sum=0,amount=1;
"
3442,5a3849830183947d20bcc2fa7b3a4658,890,194,"if(b>=a&&b>=c)
",Control,WrongOperator,13,"if(b>a&&b>c)
"
3443,5a3849830183947d20bcc2fa7b3a4658,890,194,"if(a>=c){printf(""%d %d %d"",c,a,b);
",Control,WrongOperator,15,"if(a>c){printf(""%d %d %d"",c,a,b);
"
3444,5a3849830183947d20bcc2fa7b3a4658,890,194,"if(c>=b&&c>=a)
",Control,WrongOperator,21,"if(c>b&&c>a)
"
3445,5a3849830183947d20bcc2fa7b3a4658,890,194,"if(b>=a){printf(""%d %d %d"",a,b,c);
",Control,WrongOperator,23,"if(b>a){printf(""%d %d %d"",a,b,c);
"
3446,b98ce0bfdeddb1c7e4c9f035d5026273,890,195,"if((m*150/100)>n>=(m*110/100))
",Control,Undefined,5,"if(n>=(m*110/100)&&(m*150/100)>n)
"
3447,8785316320f943bc1695a66b37d8d939,890,198,"int length=0;
",Declaration,DataTypeMisuse,4,"double length=0;
"
3448,9ca06e499d1388ba2597f5a08c59d841,890,202,"int sum=0,i;
",Declaration,DataTypeMisuse,13,"double sum=0,i;
"
3449,189c6e5b49b2303e05e5a303364c3616,890,203,"printf(""%.0f,round"",sum);
",Function,FunctionMisuse,14,"printf(""%.0f"",round(sum));
"
3450,b13b31af6ad420d53c60ac9f79ef90a7,890,205,"printf(""impossible"");
",Function,FormatStringMisuse,17,"printf(""Impossible"");
"
3451,7e28160a48f8557b782b6438d71c77f0,890,206,"sum+=sum;
",Expression,VariableMisuse,9,"sum+=a;
"
3452,e5a247402e9a782a9c40ea361ec5562f,890,208,"double sum,i=1,a=2,b=1,c;",Declaration,Undefined,4,"double sum=0,i=1.0,a=2.0,b=1.0,c;
"
3453,6da8525575fcb78f2b2587149fbeb22b,890,209,"int a=0,n=0,i=2,j=1;
",Declaration,Undefined,4,"int a=0,n=0,i=2;
"
3454,6da8525575fcb78f2b2587149fbeb22b,890,209,"j++;
",Expression,Undefined,12,
3455,6da8525575fcb78f2b2587149fbeb22b,890,209,"printf(""%d"",a);
",Function,Undefined,14,"printf(""%d"",sum);
"
3456,1ec060420aeeac904425ed900c94a29a,890,210,"for(c=0;c<=20;c++)
",Control,Undefined,5,"for(c=1;c<20;c++)
"
3457,1ec060420aeeac904425ed900c94a29a,890,210,"for(b=0;b<50;b++)
",Control,Undefined,7,"for(b=1;b<=50;b++)
"
3458,1ec060420aeeac904425ed900c94a29a,890,210,"for(a=0;a<100;a++)
",Control,Undefined,9,"for(a=1;a<=100;a++)
"
3459,e12ecea6f240aa5492c7bcbc93efdcfc,890,211,"sum=pow(j%f(h-1),n);
",Function,Undefined,29,"sum=pow(j%10,n);
"
3460,2eda24bdc3b02b69a6302a37ff9ea5d7,890,212,"lcw=a*b*n;
",Expression,VariableMisuse,15,"lcw=a*b*m;
"
3461,ddf9252164d6e0dee62b28211427b6ba,890,213,"back=height/n;
",Expression,Undefined,6,"back=height/(pow(2,n));
"
3462,83157b95baa9ce782282ae8281b59e8b,890,215,"for(i=n;i>0;i--)
",Control,LiteralMisuse,5,"for(i=n;i>1;i--)
"
3463,24f7fc6a432b3ce683a797689a3d6d4a,890,239,"return 1;
",Control,Undefined,4,"printf(""1"");
"
3464,24f7fc6a432b3ce683a797689a3d6d4a,890,239,"return 0;
",Control,Undefined,6,"printf(""0"");
"
3465,24f7fc6a432b3ce683a797689a3d6d4a,890,239,"return -1;
",Control,Undefined,8,"printf(""-1"");
"
3466,d4cfe4965ddb2df6fa5eb51eabcb6986,890,247,"for(j=n;j>0;j--)
",Control,Undefined,14,"for(j=1;j<=n;j++)
"
3467,d4cfe4965ddb2df6fa5eb51eabcb6986,890,247,"printf(""%d"",SumA);
",Function,FunctionMissing,24,"printf(""%d"",SumA(a,n));
"
3468,1906228ff0344f2da80a31d0fb6a8543,890,252,"if((a=getchar())=='/'&&num==0)
",Control,ConditionMissing,11,"if(num==0&&(a=getchar())=='/')
"
3469,c110730f7d010464d898cbeda9307976,890,253,,Function,FunctionMissing,17,"printf(""%d"",num+1);
"
3470,e14b60debe53232e6fd83c208b4d659b,890,269,"a[1000]=getchar();
",Function,FunctionMisuse,4,"gets(a);
"
3471,e14b60debe53232e6fd83c208b4d659b,890,269,,Function,FunctionMissing,17,"printf(""%d"",num+1);
"
3472,caf8bad5a12e8a464b1375295d6b6baa,890,284,"if(j<m-1)
",Control,Undefined,15,"if(i<m)
"
3473,e78c267223920774baf7bf793355bb1e,890,291,"printf(""%f"",fracpart);
",Function,FormatStringMisuse,13,"printf(""%.3f"",fracpart);
"
3474,9689da2f9138aa594a6a3d96bc572a9b,890,300,"int stu[100];
",Declaration,WrongArraySize,5,"int stu[1000];
"
3475,b75763c5eb0d7b73e8d1aac0b79ac8e6,890,333,"for(i=0;n>1;i++)
",Control,WrongOperator,9,"for(i=0;n>=1;i++)
"
3476,c050d318fe84d4c481aa32e8dbfc60e1,890,335,"if(n=1)
",Control,WrongOperator,11,"if(n==1)
"
3477,98d36e7f08724bd678abea53dd8aec85,890,338,"printf(""(%d+%di) * (%d+%di)= %d + %di"",a1,b1,a2,b2,a,b);
",Function,FormatStringMisuse,8,"printf(""(%d+%di) * (%d+%di) = %d + %di"",a1,b1,a2,b2,a,b);
"
